Variable,Value
makam,hicaz
form,mandra
usul,devrituran_ii
title,
composer,lavtaci_andon
filename,hicaz--mandra--devrituran_ii----lavtaci_andon.txt
note_count,379
unique_note_count,12
minimum_koma53,-1
maximum_koma53,367
mean_koma53,315.9551451187335
median_koma53,321.0
std_koma53,47.45474696141584
koma53_range,368
total_unit_duration,30.6875
minimum_unit_duration,0.0625
maximum_unit_duration,0.1875
mean_unit_duration,0.08096965699208443
median_unit_duration,0.0625
std_unit_duration,0.02891443777400481
most_common_note,A4
most_common_note_count,78
