Variable,Value
makam,suzidil
form,seyir
usul,sofyan
title,1
composer,sefik_gurmeric
filename,suzidil--seyir--sofyan--1--sefik_gurmeric.txt
note_count,120
unique_note_count,19
minimum_koma53,-1
maximum_koma53,380
mean_koma53,309.68333333333334
median_koma53,336.0
std_koma53,86.78322102215607
koma53_range,381
total_unit_duration,18.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.15
median_unit_duration,0.125
std_unit_duration,0.10035389061388969
most_common_note,E5
most_common_note_count,17
