Variable,Value
makam,buselik
form,ornek_oz
usul,duyek
title,1
composer,ruhi_ayangil
filename,buselik--ornek_oz--duyek--1--ruhi_ayangil.txt
note_count,22
unique_note_count,10
minimum_koma53,296
maximum_koma53,358
mean_koma53,324.77272727272725
median_koma53,322.5
std_koma53,16.747229531170134
koma53_range,62
total_unit_duration,4.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.18181818181818182
median_unit_duration,0.125
std_unit_duration,0.09817738385849718
most_common_note,C5
most_common_note_count,4
