Variable,Value
makam,sivenuma
form,beste
usul,devrirevan
title,bir_goruste
composer,abdulhalim_aga
filename,sivenuma--beste--devrirevan--bir_goruste--abdulhalim_aga.txt
note_count,206
unique_note_count,19
minimum_koma53,-1
maximum_koma53,380
mean_koma53,300.40776699029124
median_koma53,318.0
std_koma53,84.66282472608093
koma53_range,381
total_unit_duration,28.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.375
mean_unit_duration,0.13592233009708737
median_unit_duration,0.125
std_unit_duration,0.0768209751997573
most_common_note,C5
most_common_note_count,31
