Variable,Value
makam,segah
form,turku
usul,oynak
title,entarine_pes
composer,afyon-sandikli
filename,segah--turku--oynak--entarine_pes--afyon-sandikli.txt
note_count,341
unique_note_count,7
minimum_koma53,-1
maximum_koma53,349
mean_koma53,306.3460410557185
median_koma53,318.0
std_koma53,71.11008795719958
koma53_range,350
total_unit_duration,31.625
minimum_unit_duration,0.0625
maximum_unit_duration,0.25
mean_unit_duration,0.09274193548387097
median_unit_duration,0.0625
std_unit_duration,0.04356068418690321
most_common_note,C5
most_common_note_count,100
