Variable,Value
makam,kurdi_gerdaniye
form,kupe
usul,musemmen
title,gordum_agaz
composer,ahmet_avni_konuk
filename,kurdi_gerdaniye--kupe--musemmen--gordum_agaz--ahmet_avni_konuk.txt
note_count,74
unique_note_count,14
minimum_koma53,-1
maximum_koma53,371
mean_koma53,311.2972972972973
median_koma53,334.0
std_koma53,86.74442538319732
koma53_range,372
total_unit_duration,8.0
minimum_unit_duration,0.03125
maximum_unit_duration,0.25
mean_unit_duration,0.10810810810810811
median_unit_duration,0.0625
std_unit_duration,0.06381099125221996
most_common_note,G5
most_common_note_count,17
