Variable,Value
makam,huseyni
form,turku
usul,aksak
title,yuce_dag
composer,sadettin_kaynak
filename,huseyni--turku--aksak--yuce_dag--sadettin_kaynak.txt
note_count,607
unique_note_count,11
minimum_koma53,-1
maximum_koma53,358
mean_koma53,311.69686985172984
median_koma53,327.0
std_koma53,63.60994255748233
koma53_range,359
total_unit_duration,81.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.1336490939044481
median_unit_duration,0.125
std_unit_duration,0.08618679591696028
most_common_note,D5
most_common_note_count,146
