Variable,Value
makam,buselik
form,sarki
usul,aksak
title,omrumun_guzel
composer,emin_ongan
filename,buselik--sarki--aksak--omrumun_guzel--emin_ongan.txt
note_count,379
unique_note_count,19
minimum_koma53,-1
maximum_koma53,371
mean_koma53,323.01846965699207
median_koma53,327.0
std_koma53,44.225638100277564
koma53_range,372
total_unit_duration,44.75
minimum_unit_duration,0.03125
maximum_unit_duration,0.625
mean_unit_duration,0.11807387862796834
median_unit_duration,0.125
std_unit_duration,0.08149503774180991
most_common_note,E5
most_common_note_count,74
