Variable,Value
makam,nikriz
form,zeybek
usul,aksak
title,2
composer,tanburi_cemil_bey
filename,nikriz--zeybek--aksak--2--tanburi_cemil_bey.txt
note_count,609
unique_note_count,11
minimum_koma53,-1
maximum_koma53,358
mean_koma53,322.26929392446635
median_koma53,327.0
std_koma53,28.195447904934014
koma53_range,359
total_unit_duration,40.625
minimum_unit_duration,0.020833333333333332
maximum_unit_duration,0.375
mean_unit_duration,0.06670771756978654
median_unit_duration,0.0625
std_unit_duration,0.036926791767083904
most_common_note,D5
most_common_note_count,110
