Variable,Value
makam,nihavent
form,sarki
usul,semai
title,suzul_guzel
composer,necdet_varol
filename,nihavent--sarki--semai--suzul_guzel--necdet_varol.txt
note_count,251
unique_note_count,13
minimum_koma53,-1
maximum_koma53,362
mean_koma53,324.48207171314743
median_koma53,327.0
std_koma53,34.853330935375986
koma53_range,363
total_unit_duration,79.75
minimum_unit_duration,0.125
maximum_unit_duration,1.5
mean_unit_duration,0.31772908366533864
median_unit_duration,0.25
std_unit_duration,0.2485345495313619
most_common_note,D5
most_common_note_count,74
