Variable,Value
makam,ferahfeza
form,kupe
usul,yuruksemai
title,bir
composer,ahmet_avni_konuk
filename,ferahfeza--kupe--yuruksemai--bir--ahmet_avni_konuk.txt
note_count,85
unique_note_count,16
minimum_koma53,-1
maximum_koma53,362
mean_koma53,299.9647058823529
median_koma53,327.0
std_koma53,86.51251589314963
koma53_range,363
total_unit_duration,12.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.625
mean_unit_duration,0.1411764705882353
median_unit_duration,0.125
std_unit_duration,0.10213173408124714
most_common_note,F5
most_common_note_count,15
