Variable,Value
makam,muhayyer
form,turku
usul,sofyan
title,keklik_gibi
composer,erzincan
filename,muhayyer--turku--sofyan--keklik_gibi--erzincan.txt
note_count,373
unique_note_count,10
minimum_koma53,-1
maximum_koma53,371
mean_koma53,321.2332439678284
median_koma53,327.0
std_koma53,63.8274873324931
koma53_range,372
total_unit_duration,48.25
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.12935656836461126
median_unit_duration,0.125
std_unit_duration,0.08401441690809545
most_common_note,A5
most_common_note_count,54
