Variable,Value
makam,tahir
form,seyir
usul,sofyan
title,1
composer,sefik_gurmeric
filename,tahir--seyir--sofyan--1--sefik_gurmeric.txt
note_count,79
unique_note_count,11
minimum_koma53,-1
maximum_koma53,365
mean_koma53,321.873417721519
median_koma53,327.0
std_koma53,54.558218043830415
koma53_range,366
total_unit_duration,12.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.1518987341772152
median_unit_duration,0.125
std_unit_duration,0.09686778524819267
most_common_note,D5
most_common_note_count,17
