Variable,Value
makam,nihavent
form,sarki
usul,duyek
title,bugun_yine
composer,emin_ongan
filename,nihavent--sarki--duyek--bugun_yine--emin_ongan.txt
note_count,205
unique_note_count,14
minimum_koma53,-1
maximum_koma53,371
mean_koma53,310.9317073170732
median_koma53,331.0
std_koma53,89.38770597746604
koma53_range,372
total_unit_duration,31.875
minimum_unit_duration,0.03125
maximum_unit_duration,0.75
mean_unit_duration,0.15548780487804878
median_unit_duration,0.125
std_unit_duration,0.09092132842900545
most_common_note,D5
most_common_note_count,43
