Variable,Value
makam,hicazkar
form,pesrev
usul,muhammes
title,
composer,tanburi_cemil_bey
filename,hicazkar--pesrev--muhammes----tanburi_cemil_bey.txt
note_count,569
unique_note_count,23
minimum_koma53,-1
maximum_koma53,397
mean_koma53,329.47275922671355
median_koma53,334.0
std_koma53,50.66028509105597
koma53_range,398
total_unit_duration,72.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.12697715289982425
median_unit_duration,0.125
std_unit_duration,0.06805378210489964
most_common_note,G5
most_common_note_count,86
