Variable,Value
makam,isfahan
form,sazsemaisi
usul,aksaksemai
title,
composer,tanburi_cemil_bey
filename,isfahan--sazsemaisi--aksaksemai----tanburi_cemil_bey.txt
note_count,717
unique_note_count,21
minimum_koma53,-1
maximum_koma53,371
mean_koma53,317.465829846583
median_koma53,327.0
std_koma53,59.10636200185148
koma53_range,372
total_unit_duration,88.625
minimum_unit_duration,0.03125
maximum_unit_duration,1.5
mean_unit_duration,0.12360529986052998
median_unit_duration,0.125
std_unit_duration,0.11524611148564305
most_common_note,D5
most_common_note_count,140
