Variable,Value
makam,segah
form,sarki
usul,semai
title,ben_seni
composer,amir_ates
filename,segah--sarki--semai--ben_seni--amir_ates.txt
note_count,527
unique_note_count,13
minimum_koma53,-1
maximum_koma53,371
mean_koma53,307.0626185958254
median_koma53,327.0
std_koma53,90.83902251026491
koma53_range,372
total_unit_duration,125.75
minimum_unit_duration,0.0625
maximum_unit_duration,1.5
mean_unit_duration,0.23861480075901328
median_unit_duration,0.125
std_unit_duration,0.1982896870960715
most_common_note,B4b1
most_common_note_count,81
