Variable,Value
makam,mahur
form,sarki
usul,curcuna
title,bir_gulsene
composer,munir_nurettin_selcuk
filename,mahur--sarki--curcuna--bir_gulsene--munir_nurettin_selcuk.txt
note_count,309
unique_note_count,17
minimum_koma53,-1
maximum_koma53,380
mean_koma53,319.2686084142395
median_koma53,345.0
std_koma53,89.14115294145867
koma53_range,381
total_unit_duration,61.375
minimum_unit_duration,0.0625
maximum_unit_duration,0.875
mean_unit_duration,0.19862459546925568
median_unit_duration,0.125
std_unit_duration,0.1270734263793973
most_common_note,G5
most_common_note_count,39
