Variable,Value
makam,muhayyerkurdi
form,sarki
usul,musemmen
title,ayrilik_var
composer,selahattin_icli
filename,muhayyerkurdi--sarki--musemmen--ayrilik_var--selahattin_icli.txt
note_count,682
unique_note_count,14
minimum_koma53,-1
maximum_koma53,380
mean_koma53,314.4589442815249
median_koma53,327.0
std_koma53,69.50075111775614
koma53_range,381
total_unit_duration,112.125
minimum_unit_duration,0.125
maximum_unit_duration,1.0
mean_unit_duration,0.16440615835777125
median_unit_duration,0.125
std_unit_duration,0.07622311031736761
most_common_note,A4
most_common_note_count,170
