Variable,Value
makam,huzzam
form,sarki
usul,duyek
title,icimde_kim
composer,yusuf_nalkesen
filename,huzzam--sarki--duyek--icimde_kim--yusuf_nalkesen.txt
note_count,433
unique_note_count,14
minimum_koma53,-1
maximum_koma53,371
mean_koma53,332.3625866050808
median_koma53,343.0
std_koma53,48.36091344101705
koma53_range,372
total_unit_duration,46.125
minimum_unit_duration,0.03125
maximum_unit_duration,1.0
mean_unit_duration,0.10652424942263279
median_unit_duration,0.0625
std_unit_duration,0.12161436633105609
most_common_note,G5
most_common_note_count,82
