Variable,Value
makam,buselik
form,sarki
usul,aksak
title,bos_kalbimi
composer,suphi_ziya_ozbekkan
filename,buselik--sarki--aksak--bos_kalbimi--suphi_ziya_ozbekkan.txt
note_count,366
unique_note_count,18
minimum_koma53,0
maximum_koma53,354
mean_koma53,318.9754098360656
median_koma53,318.0
std_koma53,21.14676559280529
koma53_range,354
total_unit_duration,35.375
minimum_unit_duration,0.03125
maximum_unit_duration,0.375
mean_unit_duration,0.09665300546448087
median_unit_duration,0.0625
std_unit_duration,0.07171335425258707
most_common_note,C5
most_common_note_count,80
