Variable,Value
makam,nihavent
form,aranagme
usul,agiraksak
title,1
composer,
filename,nihavent--aranagme--agiraksak--1--.txt
note_count,111
unique_note_count,13
minimum_koma53,-1
maximum_koma53,362
mean_koma53,308.9549549549549
median_koma53,327.0
std_koma53,69.67592350399322
koma53_range,363
total_unit_duration,18.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.16441441441441443
median_unit_duration,0.125
std_unit_duration,0.07628069795986978
most_common_note,D5
most_common_note_count,22
