Variable,Value
makam,karcigar
form,sarki
usul,duyek
title,nedir_bu
composer,selahattin_icli
filename,karcigar--sarki--duyek--nedir_bu--selahattin_icli.txt
note_count,334
unique_note_count,16
minimum_koma53,-1
maximum_koma53,389
mean_koma53,326.3203592814371
median_koma53,327.0
std_koma53,58.20278110536522
koma53_range,390
total_unit_duration,38.125
minimum_unit_duration,0.03125
maximum_unit_duration,0.375
mean_unit_duration,0.11414670658682635
median_unit_duration,0.0625
std_unit_duration,0.07093330118744712
most_common_note,D5
most_common_note_count,59
