Variable,Value
makam,ussak
form,sarki
usul,agir_aksaksemai
title,pur-atesim
composer,dede_efendi
filename,ussak--sarki--agir_aksaksemai--pur-atesim--dede_efendi.txt
note_count,631
unique_note_count,18
minimum_koma53,-1
maximum_koma53,371
mean_koma53,329.28843106180665
median_koma53,327.0
std_koma53,20.514010138901906
koma53_range,372
total_unit_duration,62.5
minimum_unit_duration,0.0625
maximum_unit_duration,0.375
mean_unit_duration,0.09904912836767037
median_unit_duration,0.0625
std_unit_duration,0.06115689524935547
most_common_note,D5
most_common_note_count,131
