Variable,Value
makam,buselik
form,sarki
usul,curcuna
title,aman_cana
composer,fehmi_tokay
filename,buselik--sarki--curcuna--aman_cana--fehmi_tokay.txt
note_count,174
unique_note_count,9
minimum_koma53,-1
maximum_koma53,349
mean_koma53,286.2413793103448
median_koma53,318.0
std_koma53,101.37847196734289
koma53_range,350
total_unit_duration,30.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.625
mean_unit_duration,0.17313218390804597
median_unit_duration,0.125
std_unit_duration,0.10844121392387629
most_common_note,D5
most_common_note_count,34
