Variable,Value
makam,mahur
form,aranagme
usul,nimsofyan
title,1
composer,
filename,mahur--aranagme--nimsofyan--1--.txt
note_count,76
unique_note_count,12
minimum_koma53,-1
maximum_koma53,367
mean_koma53,318.14473684210526
median_koma53,327.0
std_koma53,67.31056458880106
koma53_range,368
total_unit_duration,12.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.1611842105263158
median_unit_duration,0.125
std_unit_duration,0.1418857954390376
most_common_note,D5
most_common_note_count,26
