Variable,Value
makam,muhayyer
form,sarki
usul,sofyan
title,nicin_mahzun
composer,haci_arif_bey
filename,muhayyer--sarki--sofyan--nicin_mahzun--haci_arif_bey.txt
note_count,419
unique_note_count,13
minimum_koma53,-1
maximum_koma53,380
mean_koma53,331.7183770883055
median_koma53,336.0
std_koma53,40.94519526808578
koma53_range,381
total_unit_duration,35.9375
minimum_unit_duration,0.03125
maximum_unit_duration,0.25
mean_unit_duration,0.08576968973747016
median_unit_duration,0.0625
std_unit_duration,0.054076396319454594
most_common_note,E5
most_common_note_count,60
