Variable,Value
makam,ussak
form,sarki
usul,aksak
title,daglar_dayanmaz
composer,sevki_bey
filename,ussak--sarki--aksak--daglar_dayanmaz--sevki_bey.txt
note_count,451
unique_note_count,11
minimum_koma53,-1
maximum_koma53,358
mean_koma53,303.30155210643017
median_koma53,327.0
std_koma53,80.96832012739476
koma53_range,359
total_unit_duration,54.5
minimum_unit_duration,0.0625
maximum_unit_duration,0.625
mean_unit_duration,0.12084257206208426
median_unit_duration,0.125
std_unit_duration,0.08630153626309207
most_common_note,D5
most_common_note_count,100
