Variable,Value
makam,beyati
form,turku
usul,nimsofyan
title,gesi_baglarinda
composer,kayseri
filename,beyati--turku--nimsofyan--gesi_baglarinda--kayseri.txt
note_count,473
unique_note_count,9
minimum_koma53,-1
maximum_koma53,349
mean_koma53,307.0866807610994
median_koma53,318.0
std_koma53,64.09410200014565
koma53_range,350
total_unit_duration,44.25
minimum_unit_duration,0.020833333333333332
maximum_unit_duration,0.375
mean_unit_duration,0.09355179704016914
median_unit_duration,0.0625
std_unit_duration,0.058716138173452094
most_common_note,D5
most_common_note_count,110
