Variable,Value
makam,mahur
form,sazsemaisi
usul,aksaksemai
title,
composer,nikolaki
filename,mahur--sazsemaisi--aksaksemai----nikolaki.txt
note_count,623
unique_note_count,22
minimum_koma53,-1
maximum_koma53,380
mean_koma53,313.3948635634029
median_koma53,327.0
std_koma53,74.65391601347481
koma53_range,381
total_unit_duration,69.375
minimum_unit_duration,0.03125
maximum_unit_duration,1.25
mean_unit_duration,0.11135634028892456
median_unit_duration,0.0625
std_unit_duration,0.08477287977547669
most_common_note,E5
most_common_note_count,84
