Variable,Value
makam,kurdilihicazkar
form,sarki
usul,curcuna
title,ey_benim
composer,muhlis_sabahaddin_ezgi
filename,kurdilihicazkar--sarki--curcuna--ey_benim--muhlis_sabahaddin_ezgi.txt
note_count,306
unique_note_count,17
minimum_koma53,-1
maximum_koma53,380
mean_koma53,315.781045751634
median_koma53,331.0
std_koma53,79.63046476221949
koma53_range,381
total_unit_duration,44.75
minimum_unit_duration,0.0625
maximum_unit_duration,0.375
mean_unit_duration,0.14624183006535948
median_unit_duration,0.125
std_unit_duration,0.07580287430371921
most_common_note,D5
most_common_note_count,43
