Variable,Value
makam,muhayyerkurdi
form,sarki
usul,nimsofyan
title,bildir_guzel
composer,kipti_husnu_efendi
filename,muhayyerkurdi--sarki--nimsofyan--bildir_guzel--kipti_husnu_efendi.txt
note_count,381
unique_note_count,14
minimum_koma53,-1
maximum_koma53,380
mean_koma53,334.79265091863516
median_koma53,340.0
std_koma53,42.993164065641764
koma53_range,381
total_unit_duration,28.25
minimum_unit_duration,0.03125
maximum_unit_duration,0.25
mean_unit_duration,0.07414698162729659
median_unit_duration,0.0625
std_unit_duration,0.04027161952975893
most_common_note,G5
most_common_note_count,64
