Variable,Value
makam,sedaraban
form,sarki
usul,yuruksemai_ii
title,nevbahar-i_nusnune
composer,rahmi_bey
filename,sedaraban--sarki--yuruksemai_ii--nevbahar-i_nusnune--rahmi_bey.txt
note_count,305
unique_note_count,17
minimum_koma53,-1
maximum_koma53,371
mean_koma53,305.3967213114754
median_koma53,310.0
std_koma53,61.454492061020225
koma53_range,372
total_unit_duration,43.625
minimum_unit_duration,0.125
maximum_unit_duration,0.625
mean_unit_duration,0.1430327868852459
median_unit_duration,0.125
std_unit_duration,0.08100052128103762
most_common_note,D5
most_common_note_count,39
