Variable,Value
makam,huseyni
form,seyir
usul,semai
title,1
composer,rauf_yekta
filename,huseyni--seyir--semai--1--rauf_yekta.txt
note_count,73
unique_note_count,10
minimum_koma53,-1
maximum_koma53,358
mean_koma53,299.56164383561645
median_koma53,327.0
std_koma53,99.62387407719679
koma53_range,359
total_unit_duration,24.0
minimum_unit_duration,0.25
maximum_unit_duration,0.5
mean_unit_duration,0.3287671232876712
median_unit_duration,0.25
std_unit_duration,0.11693950484330981
most_common_note,E5
most_common_note_count,15
