Variable,Value
makam,neveser
form,sarki
usul,curcuna
title,verdi_nazim
composer,muallim_ismail_hakki_bey
filename,neveser--sarki--curcuna--verdi_nazim--muallim_ismail_hakki_bey.txt
note_count,358
unique_note_count,14
minimum_koma53,-1
maximum_koma53,362
mean_koma53,302.5670391061453
median_koma53,327.0
std_koma53,79.36823181513276
koma53_range,363
total_unit_duration,61.25
minimum_unit_duration,0.08333333333333333
maximum_unit_duration,0.375
mean_unit_duration,0.17108938547486033
median_unit_duration,0.125
std_unit_duration,0.08066353802643152
most_common_note,D5
most_common_note_count,83
