Variable,Value
makam,nisaburek
form,sarki
usul,musemmen
title,gul_yuzun
composer,vecihe_daryal
filename,nisaburek--sarki--musemmen--gul_yuzun--vecihe_daryal.txt
note_count,323
unique_note_count,18
minimum_koma53,-1
maximum_koma53,374
mean_koma53,314.19195046439626
median_koma53,327.0
std_koma53,73.43755743375489
koma53_range,375
total_unit_duration,40.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.12422600619195047
median_unit_duration,0.125
std_unit_duration,0.07740941413104588
most_common_note,E5
most_common_note_count,73
