Variable,Value
makam,nihavent
form,sarki
usul,curcuna
title,cozulme_zulfune
composer,haci_arif_bey
filename,nihavent--sarki--curcuna--cozulme_zulfune--haci_arif_bey.txt
note_count,367
unique_note_count,15
minimum_koma53,-1
maximum_koma53,362
mean_koma53,297.5367847411444
median_koma53,318.0
std_koma53,85.96446167171746
koma53_range,363
total_unit_duration,61.25
minimum_unit_duration,0.125
maximum_unit_duration,0.375
mean_unit_duration,0.16689373297002724
median_unit_duration,0.125
std_unit_duration,0.06394389736165096
most_common_note,D5
most_common_note_count,74
