Variable,Value
makam,huzzam
form,sarki
usul,ciftesofyan
title,ey_gul-i
composer,dede_efendi
filename,huzzam--sarki--ciftesofyan--ey_gul-i--dede_efendi.txt
note_count,581
unique_note_count,12
minimum_koma53,-1
maximum_koma53,362
mean_koma53,328.29259896729775
median_koma53,333.0
std_koma53,38.8617411844721
koma53_range,363
total_unit_duration,63.125
minimum_unit_duration,0.03125
maximum_unit_duration,0.625
mean_unit_duration,0.10864888123924268
median_unit_duration,0.0625
std_unit_duration,0.07008087227074856
most_common_note,D5
most_common_note_count,132
