Variable,Value
makam,tahir
form,turku
usul,sofyan
title,hele_yar
composer,diyarbakir
filename,tahir--turku--sofyan--hele_yar--diyarbakir.txt
note_count,425
unique_note_count,10
minimum_koma53,-1
maximum_koma53,371
mean_koma53,312.5317647058824
median_koma53,318.0
std_koma53,70.34875756865887
koma53_range,372
total_unit_duration,42.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.25
mean_unit_duration,0.09941176470588235
median_unit_duration,0.0625
std_unit_duration,0.05984655972001953
most_common_note,B4b1
most_common_note_count,84
