Variable,Value
makam,muhayyer
form,yuruksemai
usul,yuruksemai
title,bir_elif
composer,sadullah_aga
filename,muhayyer--yuruksemai--yuruksemai--bir_elif--sadullah_aga.txt
note_count,547
unique_note_count,11
minimum_koma53,-1
maximum_koma53,380
mean_koma53,330.7056672760512
median_koma53,349.0
std_koma53,70.4184459635806
koma53_range,381
total_unit_duration,114.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.20886654478976233
median_unit_duration,0.125
std_unit_duration,0.12830652227739156
most_common_note,A5
most_common_note_count,89
