Variable,Value
makam,mahur
form,sarki
usul,aksak
title,gor_nitti_cana
composer,dede_efendi
filename,mahur--sarki--aksak--gor_nitti_cana--dede_efendi.txt
note_count,192
unique_note_count,12
minimum_koma53,-1
maximum_koma53,358
mean_koma53,326.6458333333333
median_koma53,336.0
std_koma53,55.44932674028725
koma53_range,359
total_unit_duration,15.875
minimum_unit_duration,0.03125
maximum_unit_duration,0.25
mean_unit_duration,0.08268229166666667
median_unit_duration,0.0625
std_unit_duration,0.047926683925221265
most_common_note,G5
most_common_note_count,31
