Variable,Value
makam,acemasiran
form,sarki
usul,curcuna
title,neden_kalbim
composer,nasibin_mehmet_yuru
filename,acemasiran--sarki--curcuna--neden_kalbim--nasibin_mehmet_yuru.txt
note_count,355
unique_note_count,15
minimum_koma53,-1
maximum_koma53,362
mean_koma53,284.55774647887324
median_koma53,327.0
std_koma53,111.87823241168348
koma53_range,363
total_unit_duration,54.9375
minimum_unit_duration,0.0625
maximum_unit_duration,0.25
mean_unit_duration,0.15475352112676055
median_unit_duration,0.125
std_unit_duration,0.05947355399311775
most_common_note,F5
most_common_note_count,54
