Variable,Value
makam,suzinak_zirgule
form,sarki
usul,yuruksemai_ii
title,nihal-i_gulsen-i
composer,emin_ongan
filename,suzinak_zirgule--sarki--yuruksemai_ii--nihal-i_gulsen-i--emin_ongan.txt
note_count,376
unique_note_count,16
minimum_koma53,-1
maximum_koma53,371
mean_koma53,318.5531914893617
median_koma53,327.0
std_koma53,49.70056837153778
koma53_range,372
total_unit_duration,48.125
minimum_unit_duration,0.03125
maximum_unit_duration,0.625
mean_unit_duration,0.12799202127659576
median_unit_duration,0.125
std_unit_duration,0.08429476418795859
most_common_note,D5
most_common_note_count,77
