Variable,Value
makam,hicazkar
form,kocekce
usul,devrihindi
title,ay_mi
composer,muallim_ismail_hakki_bey
filename,hicazkar--kocekce--devrihindi--ay_mi--muallim_ismail_hakki_bey.txt
note_count,317
unique_note_count,16
minimum_koma53,-1
maximum_koma53,371
mean_koma53,318.1577287066246
median_koma53,340.0
std_koma53,84.03416487186017
koma53_range,372
total_unit_duration,43.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.625
mean_unit_duration,0.13564668769716087
median_unit_duration,0.125
std_unit_duration,0.07415142156216652
most_common_note,G5
most_common_note_count,77
