Variable,Value
makam,beyati
form,agirsemai
usul,agir_aksaksemai
title,didi_ci_kerdi
composer,yahya_nazim_celebi
filename,beyati--agirsemai--agir_aksaksemai--didi_ci_kerdi--yahya_nazim_celebi.txt
note_count,512
unique_note_count,9
minimum_koma53,-1
maximum_koma53,349
mean_koma53,302.5234375
median_koma53,318.0
std_koma53,76.62708281951343
koma53_range,350
total_unit_duration,96.0
minimum_unit_duration,0.0625
maximum_unit_duration,1.5
mean_unit_duration,0.1875
median_unit_duration,0.125
std_unit_duration,0.18356520354640546
most_common_note,C5
most_common_note_count,126
