Variable,Value
makam,rast
form,sugul
usul,duyek
title,ya_men
composer,tanburi_ali_efendi
filename,rast--sugul--duyek--ya_men--tanburi_ali_efendi.txt
note_count,59
unique_note_count,6
minimum_koma53,-1
maximum_koma53,336
mean_koma53,294.35593220338984
median_koma53,313.0
std_koma53,81.17685306060412
koma53_range,337
total_unit_duration,8.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.375
mean_unit_duration,0.13559322033898305
median_unit_duration,0.125
std_unit_duration,0.07354235670078697
most_common_note,B4b1
most_common_note_count,12
