Variable,Value
makam,rast
form,sarki
usul,devrihindi
title,senden_ayri
composer,huseyin_coskuner
filename,rast--sarki--devrihindi--senden_ayri--huseyin_coskuner.txt
note_count,432
unique_note_count,13
minimum_koma53,-1
maximum_koma53,358
mean_koma53,324.6712962962963
median_koma53,327.0
std_koma53,30.38306571606026
koma53_range,359
total_unit_duration,55.625
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.12876157407407407
median_unit_duration,0.125
std_unit_duration,0.09053783537124929
most_common_note,D5
most_common_note_count,101
