Variable,Value
makam,ferahnuma
form,turku
usul,aksak
title,kiz_bahcende
composer,kastamonu
filename,ferahnuma--turku--aksak--kiz_bahcende--kastamonu.txt
note_count,679
unique_note_count,13
minimum_koma53,-1
maximum_koma53,358
mean_koma53,315.33431516936673
median_koma53,327.0
std_koma53,34.35407148813698
koma53_range,359
total_unit_duration,49.5
minimum_unit_duration,0.03125
maximum_unit_duration,0.25
mean_unit_duration,0.07290132547864507
median_unit_duration,0.0625
std_unit_duration,0.04567053437005759
most_common_note,D5
most_common_note_count,192
