Variable,Value
makam,ussak
form,sarki
usul,aksak
title,zeybeklerle_gezer
composer,sevki_bey
filename,ussak--sarki--aksak--zeybeklerle_gezer--sevki_bey.txt
note_count,402
unique_note_count,10
minimum_koma53,-1
maximum_koma53,358
mean_koma53,313.047263681592
median_koma53,318.0
std_koma53,49.15871039760132
koma53_range,359
total_unit_duration,45.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.375
mean_unit_duration,0.11225124378109452
median_unit_duration,0.0625
std_unit_duration,0.07446777281465679
most_common_note,C5
most_common_note_count,93
