Variable,Value
makam,sehnaz
form,sarki
usul,agiraksak
title,saki_ya_mey
composer,alaeddin_yavasca
filename,sehnaz--sarki--agiraksak--saki_ya_mey--alaeddin_yavasca.txt
note_count,491
unique_note_count,19
minimum_koma53,-1
maximum_koma53,371
mean_koma53,324.13645621181263
median_koma53,336.0
std_koma53,65.43752055819115
koma53_range,372
total_unit_duration,72.25
minimum_unit_duration,0.03125
maximum_unit_duration,0.875
mean_unit_duration,0.14714867617107943
median_unit_duration,0.125
std_unit_duration,0.10726077658595491
most_common_note,E5
most_common_note_count,107
