Variable,Value
makam,kurdilihicazkar
form,seyir
usul,devrihindi
title,2
composer,erol_bingol
filename,kurdilihicazkar--seyir--devrihindi--2--erol_bingol.txt
note_count,76
unique_note_count,16
minimum_koma53,296
maximum_koma53,371
mean_koma53,334.88157894736844
median_koma53,331.0
std_koma53,17.760605924545974
koma53_range,75
total_unit_duration,7.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.25
mean_unit_duration,0.09210526315789473
median_unit_duration,0.0625
std_unit_duration,0.05049101014302604
most_common_note,G5
most_common_note_count,14
