Variable,Value
makam,nihavent
form,taksim
usul,serbest
title,-tanburi_cemil_bey
composer,
filename,nihavent--taksim--serbest---tanburi_cemil_bey.txt
note_count,316
unique_note_count,20
minimum_koma53,-1
maximum_koma53,371
mean_koma53,296.1645569620253
median_koma53,322.0
std_koma53,86.02896232578138
koma53_range,372
total_unit_duration,32.40625
minimum_unit_duration,0.015625
maximum_unit_duration,0.5
mean_unit_duration,0.10255142405063292
median_unit_duration,0.0625
std_unit_duration,0.07183365668050476
most_common_note,D5
most_common_note_count,72
