Variable,Value
makam,nuhuft
form,seyir
usul,sofyan
title,1
composer,sefik_gurmeric
filename,nuhuft--seyir--sofyan--1--sefik_gurmeric.txt
note_count,96
unique_note_count,14
minimum_koma53,274
maximum_koma53,358
mean_koma53,317.1041666666667
median_koma53,318.0
std_koma53,19.3289960349548
koma53_range,84
total_unit_duration,16.0
minimum_unit_duration,0.0625
maximum_unit_duration,1.0
mean_unit_duration,0.16666666666666666
median_unit_duration,0.125
std_unit_duration,0.12521910621547938
most_common_note,D5
most_common_note_count,18
