Variable,Value
makam,acemasiran
form,sazsemaisi
usul,aksaksemai
title,
composer,gazi_giray_han
filename,acemasiran--sazsemaisi--aksaksemai----gazi_giray_han.txt
note_count,620
unique_note_count,15
minimum_koma53,-1
maximum_koma53,380
mean_koma53,307.84193548387094
median_koma53,327.0
std_koma53,81.37383079796437
koma53_range,381
total_unit_duration,67.875
minimum_unit_duration,0.0625
maximum_unit_duration,1.25
mean_unit_duration,0.10947580645161291
median_unit_duration,0.0625
std_unit_duration,0.07855037214816454
most_common_note,A4
most_common_note_count,72
