Variable,Value
makam,nihavent
form,pesrev
usul,hafif
title,mini_mini
composer,huseyin_sadettin_arel
filename,nihavent--pesrev--hafif--mini_mini--huseyin_sadettin_arel.txt
note_count,333
unique_note_count,16
minimum_koma53,-1
maximum_koma53,380
mean_koma53,319.015015015015
median_koma53,327.0
std_koma53,48.43095087633443
koma53_range,381
total_unit_duration,52.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.15653153153153154
median_unit_duration,0.125
std_unit_duration,0.092629044127751
most_common_note,D5
most_common_note_count,51
