Variable,Value
makam,ussak
form,sarki
usul,raksaksagi
title,gemim_gidiyor
composer,sadettin_kaynak
filename,ussak--sarki--raksaksagi--gemim_gidiyor--sadettin_kaynak.txt
note_count,199
unique_note_count,8
minimum_koma53,-1
maximum_koma53,349
mean_koma53,298.7788944723618
median_koma53,312.0
std_koma53,73.35000744860923
koma53_range,350
total_unit_duration,36.125
minimum_unit_duration,0.125
maximum_unit_duration,0.5
mean_unit_duration,0.1815326633165829
median_unit_duration,0.125
std_unit_duration,0.09620993296144986
most_common_note,B4b1
most_common_note_count,51
