Variable,Value
makam,sultaniyegah
form,sarki
usul,aksak
title,biz_heybelide
composer,yesari_asim_arsoy
filename,sultaniyegah--sarki--aksak--biz_heybelide--yesari_asim_arsoy.txt
note_count,400
unique_note_count,19
minimum_koma53,-1
maximum_koma53,389
mean_koma53,334.185
median_koma53,336.0
std_koma53,39.30589215238266
koma53_range,390
total_unit_duration,67.625
minimum_unit_duration,0.041666666666666664
maximum_unit_duration,1.125
mean_unit_duration,0.1690625
median_unit_duration,0.125
std_unit_duration,0.14408378124246377
most_common_note,D5
most_common_note_count,68
