Variable,Value
makam,huseyni
form,sarki
usul,aksak
title,sevdigim_cemalin
composer,mahmud_celaleddin_pasa
filename,huseyni--sarki--aksak--sevdigim_cemalin--mahmud_celaleddin_pasa.txt
note_count,387
unique_note_count,10
minimum_koma53,-1
maximum_koma53,358
mean_koma53,323.9328165374677
median_koma53,336.0
std_koma53,46.484502215164596
koma53_range,359
total_unit_duration,45.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.625
mean_unit_duration,0.11660206718346253
median_unit_duration,0.0625
std_unit_duration,0.08775712359592053
most_common_note,E5
most_common_note_count,90
