Variable,Value
makam,rast
form,sarki
usul,curcuna
title,aglasam_her
composer,gulbenkyan
filename,rast--sarki--curcuna--aglasam_her--gulbenkyan.txt
note_count,476
unique_note_count,15
minimum_koma53,-1
maximum_koma53,371
mean_koma53,321.68277310924367
median_koma53,327.0
std_koma53,43.195933013713855
koma53_range,372
total_unit_duration,82.625
minimum_unit_duration,0.125
maximum_unit_duration,1.125
mean_unit_duration,0.17358193277310924
median_unit_duration,0.125
std_unit_duration,0.11313399418967385
most_common_note,D5
most_common_note_count,94
