Variable,Value
makam,huseyni
form,turku
usul,musemmen
title,aglama_yar
composer,anonim
filename,huseyni--turku--musemmen--aglama_yar--anonim.txt
note_count,115
unique_note_count,6
minimum_koma53,-1
maximum_koma53,340
mean_koma53,291.8
median_koma53,327.0
std_koma53,96.00056651879625
koma53_range,341
total_unit_duration,24.125
minimum_unit_duration,0.125
maximum_unit_duration,0.625
mean_unit_duration,0.20978260869565218
median_unit_duration,0.25
std_unit_duration,0.11050599591644739
most_common_note,D5
most_common_note_count,43
