Variable,Value
makam,ussak
form,kurthavasi
usul,sofyan
title,karsida_kurt
composer,
filename,ussak--kurthavasi--sofyan--karsida_kurt--.txt
note_count,140
unique_note_count,9
minimum_koma53,-1
maximum_koma53,349
mean_koma53,291.26428571428573
median_koma53,318.0
std_koma53,90.77013506847632
koma53_range,350
total_unit_duration,22.25
minimum_unit_duration,0.08333333333333333
maximum_unit_duration,0.375
mean_unit_duration,0.15892857142857142
median_unit_duration,0.125
std_unit_duration,0.06565968246969552
most_common_note,A4
most_common_note_count,25
