Variable,Value
makam,hicaz
form,ornek_oz
usul,sofyan
title,1
composer,ruhi_ayangil
filename,hicaz--ornek_oz--sofyan--1--ruhi_ayangil.txt
note_count,27
unique_note_count,10
minimum_koma53,296
maximum_koma53,358
mean_koma53,324.3703703703704
median_koma53,322.0
std_koma53,15.581419280047205
koma53_range,62
total_unit_duration,4.0
minimum_unit_duration,0.125
maximum_unit_duration,0.5
mean_unit_duration,0.14814814814814814
median_unit_duration,0.125
std_unit_duration,0.07780829682065438
most_common_note,C5#4
most_common_note_count,5
