Variable,Value
makam,rast
form,sarki
usul,yuruksemai
title,fitneler_gizlemis
composer,mahmud_celaleddin_pasa
filename,rast--sarki--yuruksemai--fitneler_gizlemis--mahmud_celaleddin_pasa.txt
note_count,413
unique_note_count,16
minimum_koma53,-1
maximum_koma53,366
mean_koma53,309.76513317191285
median_koma53,318.0
std_koma53,54.392055252191604
koma53_range,367
total_unit_duration,36.125
minimum_unit_duration,0.03125
maximum_unit_duration,0.375
mean_unit_duration,0.08746973365617433
median_unit_duration,0.0625
std_unit_duration,0.05594238154207231
most_common_note,D5
most_common_note_count,60
