Variable,Value
makam,huseyni
form,ornek_oz
usul,sofyan
title,3
composer,ruhi_ayangil
filename,huseyni--ornek_oz--sofyan--3--ruhi_ayangil.txt
note_count,24
unique_note_count,8
minimum_koma53,305
maximum_koma53,358
mean_koma53,333.1666666666667
median_koma53,336.0
std_koma53,15.4741486151038
koma53_range,53
total_unit_duration,4.0
minimum_unit_duration,0.125
maximum_unit_duration,0.5
mean_unit_duration,0.16666666666666666
median_unit_duration,0.125
std_unit_duration,0.1085143415353039
most_common_note,E5
most_common_note_count,5
